"report_number","occurred_date","occurred_time","reported_date","reported_time","crime_subcategory","primary_offense_description","precinct","sector","beat","neighborhood"
20150000202491,2015-06-09,1600,2015-06-16,1448,"THEFT-BUILDING","THEFT-BUILDING","SOUTH","S","S1","SOUTH BEACON HILL"
2015000032789,2015-01-22,930,2015-01-29,1328,"CAR PROWL","THEFT-CARPROWL","EAST","G","G2","CENTRAL AREA/SQUIRE PARK"
20150000900408,2015-01-19,1605,2015-01-19,2115,"CAR PROWL","THEFT-CARPROWL","EAST","G","G2","CENTRAL AREA/SQUIRE PARK"
20130000121206,2013-04-05,1323,2013-04-11,NA,"THEFT-ALL OTHER","THEFT-OTH","NORTH","N","N3",NA
NA,2012-08-13,1242,2012-08-13,1242,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","WEST","M","M3","DOWNTOWN COMMERCIAL"
20080000433958,2008-11-18,2300,2008-11-19,1041,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","B","B3","WALLINGFORD"
20150000257009,2015-07-25,1300,2015-07-26,2114,"CAR PROWL","THEFT-CARPROWL",NA,"B","B2","PHINNEY RIDGE"
20130000904781,2013-03-09,0,2013-03-09,1418,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","R","R3","COLUMBIA CITY"
20120000109567,NA,2310,2012-04-10,2313,"WEAPON","WEAPON-DISCHARGE",NA,"M","M1","BELLTOWN"
2010000054678,2010-02-17,1412,2010-02-17,NA,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","J",NA,"GREENWOOD"
20150000215476,2015-06-26,115,2015-06-26,228,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO",NA,"E","E2","CAPITOL HILL"
20160000352340,2016-09-28,1545,2016-09-28,1545,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M3","DOWNTOWN COMMERCIAL"
20090000387369,2009-11-04,1821,2009-11-04,2131,NA,"BURGLARY-FORCE-RES","SOUTH","S","S1","MID BEACON HILL"
NA,2017-06-09,2218,2017-06-09,2230,"PROSTITUTION","PROSTITUTION PATRONIZING","WEST","K","K1","DOWNTOWN COMMERCIAL"
20110000304855,2011-09-15,100,2011-09-15,840,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","F","F1","HIGH POINT"
NA,2012-11-25,2300,2012-11-26,1622,"CAR PROWL","THEFT-AUTOACC","NORTH","U","U1","UNIVERSITY"
20100000148154,2010-05-05,1745,2010-05-06,NA,NA,"THEFT-OTH","NORTH","B","B3","WALLINGFORD"
2014000059846,2014-02-24,2150,2014-02-25,935,"CAR PROWL","THEFT-LICENSE PLATE","SOUTHWEST","W","W3","MORGAN"
20100000257739,2010-07-26,1327,2010-07-26,NA,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","WEST","K","K1","DOWNTOWN COMMERCIAL"
20150000904135,2015-06-20,1530,2015-06-21,1646,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B3","FREMONT"
201100004990,2011-01-04,2000,2011-01-05,549,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","F",NA,"ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20130000904242,2013-05-27,2115,2013-05-29,2124,"CAR PROWL",NA,"NORTH","L",NA,"NORTHGATE"
20170000232325,2017-06-24,2100,2017-06-27,2320,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B1",NA
2014000089443,2014-03-22,2200,2014-03-24,1446,"THEFT-ALL OTHER","THEFT-OTH","WEST","D","D1","BELLTOWN"
20160000102858,2016-03-24,2329,NA,2329,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J1","GREENWOOD"
20100000226907,2010-07-03,NA,2010-07-03,2101,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","J","J1","GREENWOOD"
20110000155497,2011-05-15,1030,2011-05-16,1046,"CAR PROWL","THEFT-CARPROWL","SOUTH","O","O1","SODO"
20110000290554,NA,2000,2011-09-03,NA,"THEFT-ALL OTHER","THEFT-OTH","NORTH","B","B3","WALLINGFORD"
20100000179894,2010-05-29,2000,2010-05-30,NA,"THEFT-BUILDING","THEFT-BUILDING","WEST","Q","Q3","QUEEN ANNE"
20120000326297,2012-09-25,1257,2012-09-25,1257,"THEFT-ALL OTHER","THEFT-OTH","NORTH","J","J1","GREENWOOD"
20160000158372,2016-05-07,5,2016-05-07,5,"DUI","DUI-LIQUOR","EAST","E","E2","CAPITOL HILL"
20150000343615,2015-09-30,2000,2015-10-01,1843,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","U","U2","UNIVERSITY"
20140000414134,2014-12-15,NA,2014-12-15,NA,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE",NA,"K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
2010000046950,2010-02-10,1154,2010-02-10,1154,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","S","S3",NA
20180000154135,2018-05-01,1751,2018-05-01,2021,"DUI","DUI-DRUGS","EAST","E","E1","CAPITOL HILL"
20100000357077,2010-10-12,1210,2010-10-14,711,"THEFT-BUILDING","THEFT-BUILDING","EAST","G","G2","CENTRAL AREA/SQUIRE PARK"
20140000190892,2014-06-15,1422,2014-06-15,1424,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","J","J1","GREENWOOD"
20160000144065,2016-04-26,300,2016-04-26,1345,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20160000289199,2016-08-10,2230,2016-08-11,824,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO",NA,"W","W2","MORGAN"
20110000903064,2011-08-08,900,2011-08-10,1716,"THEFT-ALL OTHER",NA,"EAST","G","G1","FIRST HILL"
2017000085515,2017-03-09,2100,2017-03-10,1036,NA,"THEFT-CARPROWL","WEST","D",NA,"QUEEN ANNE"
NA,2015-11-12,1951,2015-11-12,NA,NA,"THEFT-SHOPLIFT","WEST","M","M2","DOWNTOWN COMMERCIAL"
20090000397033,2009-11-11,NA,2009-11-13,1515,"THEFT-BUILDING","THEFT-BUILDING","EAST","E","E3","FIRST HILL"
20130000187988,2013-06-02,100,2013-06-02,840,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B3","FREMONT"
20110000905031,2011-11-30,1500,2011-12-05,949,"THEFT-ALL OTHER","THEFT-MAIL","NORTH","J","J2",NA
20150000341993,NA,1900,NA,1532,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES",NA,"L","L2","NORTHGATE"
20180000106593,2018-03-25,2200,2018-03-26,828,"CAR PROWL","THEFT-CARPROWL","NORTH","N","N2","NORTHGATE"
20130000456396,2013-12-18,1800,2013-12-22,NA,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","O","O1","SODO"
20090000429993,2009-12-08,650,2009-12-14,2032,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","S","S2","BRIGHTON/DUNLAP"
20100000416225,2010-12-02,1110,2010-12-02,1607,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","U","U3","ROOSEVELT/RAVENNA"
20160000320930,2016-09-03,300,2016-09-04,1527,"RAPE","RAPE-STRONGARM","NORTH","U","U1","UNIVERSITY"
20170000286819,2017-08-04,1722,2017-08-04,2042,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W2","ALASKA JUNCTION"
20090000437567,2009-12-19,1500,2009-12-21,700,"CAR PROWL","THEFT-AUTOACC","NORTH","N","N1","BITTERLAKE"
20160000902139,2016-03-19,2055,NA,917,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W3","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20180000113465,2018-03-31,1219,NA,1249,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","F2","SOUTH DELRIDGE"
20080000370137,NA,1930,2008-10-02,811,"CAR PROWL","THEFT-CARPROWL","WEST","D","D1","BELLTOWN"
20130000387237,2013-10-24,2100,2013-10-25,748,"THEFT-BUILDING","THEFT-BUILDING",NA,"K","K1","DOWNTOWN COMMERCIAL"
2017000031294,2017-01-26,937,2017-01-26,937,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W2",NA
20130000277202,2013-08-02,2300,2013-08-03,644,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","J","J2",NA
20110000394331,2011-12-08,845,2011-12-08,1017,"CAR PROWL","THEFT-CARPROWL","WEST",NA,"K3","CHINATOWN/INTERNATIONAL DISTRICT"
20140000389889,2014-11-21,1613,2014-11-21,1613,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","R","R1","NORTH BEACON HILL"
2010000066333,2010-02-25,1800,2010-02-27,1513,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","J","J3","GREENWOOD"
20110000904671,2011-11-09,1200,2011-11-10,1610,"CAR PROWL","THEFT-CARPROWL","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20140000239974,2014-07-21,1800,2014-07-22,1552,"CAR PROWL","THEFT-CARPROWL","EAST","C","C1","MILLER PARK"
20080000133003,2008-04-12,2200,NA,1432,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","U1","UNIVERSITY"
20110000399921,2011-12-13,1350,2011-12-13,2136,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","F","F1","NORTH DELRIDGE"
20130000119060,2013-04-03,1800,2013-04-09,NA,NA,"BURGLARY-FORCE-RES","NORTH","J","J2","BALLARD NORTH"
20130000905264,2013-11-01,100,2013-11-01,751,"THEFT-BICYCLE","THEFT-BICYCLE",NA,"D","D2","QUEEN ANNE"
20170000416959,2017-11-10,856,2017-11-10,1131,"TRESPASS","TRESPASS",NA,"E","E3","FIRST HILL"
20140000277138,2014-08-20,NA,2014-08-20,1343,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","N","N1","GREENWOOD"
20110000236344,2011-07-19,2000,2011-07-21,1335,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U1","SANDPOINT"
20160000385178,2016-10-17,948,2016-10-17,948,"FAMILY OFFENSE-NONVIOLENT","ADULT-VULNERABLE-PHYSICAL ABUSE","SOUTH","R","R2","CLAREMONT/RAINIER VISTA"
20090000110065,2009-04-01,1715,2009-04-01,1900,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","U3","ROOSEVELT/RAVENNA"
20150000265160,2015-08-01,1720,2015-08-01,1720,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","EAST","E","E2","CAPITOL HILL"
20080000422482,2008-11-08,2100,2008-11-10,1657,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","WEST",NA,"Q2","QUEEN ANNE"
20160000271673,2016-07-23,900,2016-07-29,920,"THEFT-ALL OTHER","THEFT-OTH","NORTH","J","J2","BALLARD NORTH"
20090000132019,2009-04-18,2330,2009-04-19,503,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","K","K2","PIONEER SQUARE"
20140000332445,2014-10-04,830,2014-10-04,1724,"THEFT-ALL OTHER",NA,"NORTH",NA,"B1","BALLARD SOUTH"
201500007016,2015-01-06,1900,2015-01-07,NA,"SEX OFFENSE-OTHER","SEXOFF-OTHER","NORTH","N","N3","GREENWOOD"
20110000311663,2011-09-20,2200,2011-09-21,1355,"CAR PROWL","THEFT-CARPROWL","NORTH","N","N3","BITTERLAKE"
20170000909054,2017-10-04,2340,NA,949,"THEFT-ALL OTHER","THEFT-OTH",NA,"G","G3","MADRONA/LESCHI"
201000006530,NA,NA,2010-01-06,2019,"WEAPON","WEAPON-POSSESSION","WEST","M","M2",NA
20170000265249,2017-07-20,2124,2017-07-20,2124,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","S","S2","BRIGHTON/DUNLAP"
20080000252592,2008-07-09,2230,2008-07-10,1137,"CAR PROWL","THEFT-AUTOACC","WEST","D","D3","EASTLAKE - WEST"
NA,2010-10-19,1235,2010-10-21,1235,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","S","S1","NEW HOLLY"
20120000243347,2012-07-26,2335,2012-07-26,2335,"THEFT-ALL OTHER","THEFT-OTH","NORTH","N","N3","NORTHGATE"
NA,NA,1820,2016-08-11,1826,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K",NA,"CHINATOWN/INTERNATIONAL DISTRICT"
20120000194815,NA,1522,2012-06-21,1522,"THEFT-SHOPLIFT","THEFT-SHOPLIFT",NA,"U","U3","SANDPOINT"
20090000225794,2009-06-29,2330,2009-06-30,859,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","L","L2","LAKECITY"
20180000278584,2018-07-21,1200,2018-07-28,1022,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","O","O3","GEORGETOWN"
20150000108823,2015-04-03,1610,2015-04-03,1614,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","EAST","E",NA,"CAPITOL HILL"
20090000312864,2009-09-04,1041,2009-09-04,1041,"NARCOTIC","NARC-POSSESS-COCAINE","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20110000904316,2011-10-22,1200,2011-10-24,1313,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U2","UNIVERSITY"
20100000900427,2010-08-04,0,2010-08-05,1124,"CAR PROWL","THEFT-AUTOACC","SOUTHWEST","W","W3","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20140000126191,2014-04-24,NA,2014-04-25,717,"CAR PROWL","THEFT-CARPROWL","EAST","G","G2","MADRONA/LESCHI"
NA,2017-04-23,1048,2017-04-23,1556,"THEFT-BICYCLE","THEFT-BICYCLE","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20140000315301,2014-09-14,1700,2014-09-20,1836,"MOTOR VEHICLE THEFT",NA,"NORTH","B","B3","WALLINGFORD"
20170000901292,2017-02-12,935,2017-02-12,1045,"THEFT-ALL OTHER","THEFT-MAIL","SOUTHWEST","F","F1","NORTH DELRIDGE"
20160000905517,NA,2005,2016-08-13,39,"CAR PROWL","THEFT-CARPROWL","WEST","M","M1","DOWNTOWN COMMERCIAL"
NA,2013-06-13,2145,2013-06-13,2314,"THEFT-ALL OTHER","THEFT-OTH","WEST","M","M3","DOWNTOWN COMMERCIAL"
2012000078690,2012-03-12,1900,2012-03-15,842,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","C",NA,"CENTRAL AREA/SQUIRE PARK"
2016000062062,NA,2337,2016-02-20,2337,"DUI","DUI-LIQUOR","SOUTHWEST","W","W1","NORTH ADMIRAL"
20160000409717,2016-11-12,1217,2016-11-12,1217,"TRESPASS","TRESPASS","WEST","D","D3","EASTLAKE - WEST"
20180000343817,2018-09-13,0,2018-09-14,1446,"THEFT-BICYCLE",NA,NA,"C","C2","MONTLAKE/PORTAGE BAY"
20130000307798,2013-08-25,1400,2013-08-25,1417,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","J","J1","GREENWOOD"
20140000428225,2014-12-29,30,NA,530,"SEX OFFENSE-OTHER","SEXOFF-OTHER","WEST","K",NA,"DOWNTOWN COMMERCIAL"
20160000453780,2016-12-18,431,2016-12-18,1441,"BURGLARY-RESIDENTIAL",NA,"NORTH","B","B3","FREMONT"
20110000126272,2011-04-20,515,2011-04-20,1717,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B2","PHINNEY RIDGE"
20150000101697,2015-03-28,2145,2015-03-28,NA,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","M","M1","DOWNTOWN COMMERCIAL"
20100000213782,2010-06-23,2323,2010-06-23,2323,"SEX OFFENSE-OTHER","SEXOFF-LEWD CONDUCT","NORTH",NA,"B3","FREMONT"
20170000300565,2017-08-14,1200,2017-08-14,1657,"THEFT-ALL OTHER","THEFT-OTH","NORTH","J","J1","GREENWOOD"
20100000317117,2010-09-09,2200,2010-09-10,822,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","N","N1","BITTERLAKE"
2010000030014,2010-01-26,NA,2010-01-27,13,"THEFT-ALL OTHER","THEFT-OTH",NA,"B","B1",NA
20140000191673,2014-01-01,1147,2014-06-16,1147,"THEFT-ALL OTHER","THEFT-MAIL","SOUTH","S","S1","MID BEACON HILL"
NA,2017-10-26,36,2017-10-26,36,"TRESPASS","TRESPASS","SOUTHWEST","W","W2","ALASKA JUNCTION"
NA,2013-10-25,1650,2013-10-25,1707,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","S1","NEW HOLLY"
20160000404729,2016-11-07,2100,2016-11-08,1537,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","O","O3","GEORGETOWN"
NA,2016-12-29,2121,2016-12-29,2121,"WEAPON","WEAPON-POSSESSION","WEST",NA,"M2","DOWNTOWN COMMERCIAL"
2014000053804,2014-02-18,100,2014-02-19,832,"THEFT-ALL OTHER","THEFT-OTH","UNKNOWN","","","UNKNOWN"
20160000438634,2016-12-05,1400,2016-12-06,1313,"CAR PROWL","THEFT-CARPROWL",NA,"M","M1","BELLTOWN"
20170000900685,2017-01-24,845,2017-01-24,1815,"CAR PROWL","THEFT-CARPROWL","WEST",NA,"D3","SLU/CASCADE"
20160000409582,2016-11-11,700,2016-11-12,NA,"CAR PROWL","THEFT-LICENSE PLATE","NORTH","B","B3","WALLINGFORD"
20110000130760,2011-04-24,1000,2011-04-24,1825,"THEFT-BICYCLE","THEFT-BICYCLE","WEST",NA,"K1",NA
20100000902048,2010-11-18,2000,2010-11-19,824,"CAR PROWL","THEFT-CARPROWL","NORTH","L","L3","LAKECITY"
20170000213659,2017-06-14,730,2017-06-14,940,NA,NA,"WEST","M","M2","SLU/CASCADE"
2008000063739,2008-02-15,1515,2008-02-18,1103,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","NORTH","N","N3","NORTHGATE"
2017000079247,2017-03-05,1106,2017-03-05,1250,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","F","F2",NA
2008000037992,2008-01-25,0,2008-01-29,1453,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","U3","ROOSEVELT/RAVENNA"
2018000090456,NA,1356,2018-03-13,1542,NA,"THEFT-SHOPLIFT","WEST","K",NA,"CHINATOWN/INTERNATIONAL DISTRICT"
20120000384345,2012-11-09,137,2012-11-09,137,"DUI","DUI-LIQUOR","NORTH","J","J2","PHINNEY RIDGE"
20130000430024,2013-11-28,2000,2013-11-29,1157,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J3","GREENWOOD"
20100000299888,2010-08-24,2000,2010-08-27,1549,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B3","WALLINGFORD"
NA,2009-12-18,2050,2009-12-18,2328,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","E2","CAPITOL HILL"
20170000909087,2017-10-03,1415,2017-10-06,702,"THEFT-BUILDING","THEFT-BUILDING","SOUTHWEST","F","F1","PIGEON POINT"
20160000283340,2016-08-06,1618,2016-08-06,1752,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","W","W2","ALASKA JUNCTION"
20080000357832,2008-09-23,NA,2008-09-23,NA,"NARCOTIC","NARC-POSSESS-MARIJU","NORTH","U","U2","UNIVERSITY"
20170000185938,2017-05-25,2200,2017-05-26,523,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","B","B2","FREMONT"
20130000340389,2013-09-18,1509,2013-09-18,1509,"WEAPON","WEAPON-POSSESSION","WEST","K","K3","DOWNTOWN COMMERCIAL"
20120000901956,2012-05-04,1555,2012-05-05,759,"CAR PROWL",NA,"NORTH","L","L2","NORTHGATE"
20130000274910,2013-07-01,0,2013-08-01,1833,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","EAST","E","E3","FIRST HILL"
20130000426006,NA,1800,2013-11-25,1336,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","WEST","M","M1","BELLTOWN"
20080000402682,2008-10-26,1530,2008-10-26,1840,"CAR PROWL",NA,"SOUTH","O","O1","SODO"
20150000346090,2015-10-03,1648,2015-10-03,1648,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","J","J3","ROOSEVELT/RAVENNA"
20130000354442,2013-09-29,815,2013-09-29,1053,"BURGLARY-COMMERCIAL",NA,"SOUTH","S","S1","NEW HOLLY"
NA,2010-09-30,830,2010-10-06,757,"THEFT-ALL OTHER","THEFT-OTH","NORTH",NA,"L3","LAKECITY"
20120000443504,2012-12-29,1630,2012-12-29,1810,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U3","ROOSEVELT/RAVENNA"
2008000099117,2008-03-15,1300,2008-03-17,854,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES",NA,"L","L2",NA
20080000258917,2008-07-07,1600,2008-07-14,2043,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","L","L1","LAKECITY"
20170000155593,NA,1052,2017-05-04,1052,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","K","K2","DOWNTOWN COMMERCIAL"
20180000312817,2018-08-20,1441,NA,1322,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","L","L3","LAKECITY"
20180000902548,2018-03-22,NA,NA,541,"CAR PROWL","THEFT-CARPROWL","WEST","M","M1","DOWNTOWN COMMERCIAL"
20120000246728,2012-07-28,2130,2012-07-29,937,"THEFT-BUILDING","THEFT-BUILDING","NORTH","L","L1","LAKECITY"
20140000905798,2014-07-10,2200,2014-07-11,1241,"CAR PROWL","THEFT-CARPROWL","EAST",NA,"C2","MADISON PARK"
2016000081129,2016-03-07,1315,NA,NA,"THEFT-ALL OTHER","THEFT-OTH","NORTH","B","B3","WALLINGFORD"
20130000373483,2013-10-14,1318,2013-10-14,1318,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R3","LAKEWOOD/SEWARD PARK"
2012000080975,2012-03-17,145,2012-03-17,145,"DUI","DUI-LIQUOR","NORTH","B","B1","BALLARD SOUTH"
20110000904268,2011-10-20,1510,2011-10-21,1426,"THEFT-ALL OTHER","THEFT-MAIL","NORTH","U","U3","SANDPOINT"
20140000237423,2014-07-20,830,2014-07-20,1102,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","C","C2","MADISON PARK"
20110000199880,2011-06-22,455,2011-06-22,455,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","NORTH","N","N3","NORTHGATE"
20120000239708,2012-07-24,1353,2012-07-24,1353,NA,"THEFT-OTH","NORTH","L","L2","NORTHGATE"
20130000411857,2013-11-13,800,2013-11-13,1746,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH",NA,"R3","COLUMBIA CITY"
20160000901806,2016-03-05,2350,2016-03-06,1248,"THEFT-BUILDING","THEFT-BUILDING","EAST","E","E2","CAPITOL HILL"
20130000292322,2013-08-10,2300,2013-08-14,941,"CAR PROWL","THEFT-CARPROWL","WEST","K","K2","PIONEER SQUARE"
20160000331658,2016-09-13,49,2016-09-13,607,"DUI","DUI-LIQUOR","NORTH","B","B2","FREMONT"
20080000329880,2008-09-03,900,2008-09-03,1709,NA,"BURGLARY-FORCE-RES","SOUTH","S","S1","MID BEACON HILL"
20150000232674,2015-07-08,133,2015-07-08,133,"FAMILY OFFENSE-NONVIOLENT",NA,"EAST","G","G1","FIRST HILL"
2012000037425,2012-02-06,1800,NA,919,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","O","O3","GEORGETOWN"
20120000395935,2012-11-18,2020,2012-11-19,728,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","WEST","K","K2",NA
20100000211959,2010-06-20,600,2010-06-22,1736,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","E2","CAPITOL HILL"
20080000362782,2008-09-26,2356,2008-09-27,23,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-WEAPON","NORTH","L","L2","NORTHGATE"
NA,2010-12-28,NA,NA,912,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","EAST","E","E1","CAPITOL HILL"
20100000390571,2010-11-08,1515,2010-11-08,1515,"NARCOTIC","NARC-POSSESS-MARIJU","WEST","M","M3","DOWNTOWN COMMERCIAL"
20160000289775,2016-08-01,0,2016-08-11,1537,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","F","F3","SOUTH PARK"
20160000267414,2016-07-26,802,2016-07-26,802,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","D","D2","SLU/CASCADE"
20180000280134,2018-07-28,2000,2018-07-29,1240,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","B","B3","WALLINGFORD"
20100000242308,2010-07-14,2036,NA,2036,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","W","W2","ALASKA JUNCTION"
2015000026354,2015-01-24,5,2015-01-24,718,"CAR PROWL","THEFT-CARPROWL","WEST","D","D2","SLU/CASCADE"
2012000071485,2012-03-08,1210,2012-03-08,2025,"THEFT-ALL OTHER","THEFT-OTH",NA,"M","M3","DOWNTOWN COMMERCIAL"
20140000905369,2014-06-08,1200,2014-06-15,1209,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTH","R","R2","MOUNT BAKER"
20100000255449,2010-07-24,1740,2010-07-24,1740,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON",NA,"R",NA,NA
20120000358186,2012-10-19,458,2012-10-19,458,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","NORTH","N","N1","BITTERLAKE"
20080000477538,2008-12-25,NA,2008-12-26,1740,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","EAST","C","C1","MONTLAKE/PORTAGE BAY"
2010000096989,2010-03-24,1600,2010-03-24,1926,"CAR PROWL","THEFT-LICENSE PLATE","EAST","E","E2","CAPITOL HILL"
20080000100215,2008-03-18,337,2008-03-18,337,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","S","S1","MID BEACON HILL"
20120000171115,2012-06-02,1510,2012-06-02,1522,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
NA,NA,1,2010-03-09,124,"BURGLARY-COMMERCIAL",NA,"WEST","Q","Q1","MAGNOLIA"
20140000286565,2014-08-27,2336,2014-08-27,2336,"CAR PROWL","THEFT-CARPROWL","EAST","E","E2","CAPITOL HILL"
20120000422907,2012-12-09,NA,2012-12-11,1542,"CAR PROWL","THEFT-CARPROWL","NORTH",NA,NA,"BITTERLAKE"
20160000344296,2016-09-20,1600,2016-09-22,1451,"CAR PROWL","THEFT-CARPROWL","EAST","G","G1","FIRST HILL"
20140000267078,2014-08-12,1310,2014-08-12,1552,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K1","DOWNTOWN COMMERCIAL"
20140000183711,2014-06-09,2306,2014-06-09,2306,"THEFT-BICYCLE","THEFT-BICYCLE","SOUTHWEST","F","F1","HIGH POINT"
20160000224995,2016-06-24,1656,2016-06-24,1731,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20160000904252,2016-06-17,1930,2016-06-18,1307,NA,"THEFT-CARPROWL","NORTH","L","L2",NA
