"report_number","occurred_date","occurred_time","reported_date","reported_time","crime_subcategory","primary_offense_description","precinct","sector","beat","neighborhood"
20150000283811,2015-08-15,1411,2015-08-15,1411,"TRESPASS","TRESPASS","NORTH","U","U2","UNIVERSITY"
2008000086076,NA,1900,2008-03-06,1946,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","R","R2","MOUNT BAKER"
2011000016763,2011-01-14,0,2011-01-15,113,"THEFT-BUILDING","THEFT-BUILDING","WEST","K","K1","DOWNTOWN COMMERCIAL"
20150000120901,2015-04-11,1700,NA,1839,"BURGLARY-RESIDENTIAL-SECURE PARKING",NA,"NORTH","U","U2","UNIVERSITY"
20110000304657,2011-09-15,302,2011-09-15,302,"ROBBERY-RESIDENTIAL","ROBBERY-RESIDENCE-BODYFORCE","SOUTH","S","S3","RAINIER VIEW"
20120000400107,2012-11-21,2120,2012-11-22,953,"THEFT-SHOPLIFT","THEFT-SHOPLIFT",NA,"M","M3","DOWNTOWN COMMERCIAL"
20150000331763,2015-09-22,26,2015-09-22,26,"BURGLARY-RESIDENTIAL",NA,"EAST","G","G2",NA
2016000072439,2016-02-29,700,2016-02-29,1338,"CAR PROWL","THEFT-CARPROWL","EAST","E","E3","FIRST HILL"
2017000045204,2017-02-06,1712,2017-02-06,1712,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q2","QUEEN ANNE"
20130000227282,2013-06-29,1411,2013-06-29,1411,"WEAPON","WEAPON-POSSESSION","EAST","C","C3","CENTRAL AREA/SQUIRE PARK"
20080000451684,2008-12-03,1345,2008-12-03,1428,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","R","R1",NA
20160000908970,2016-12-16,800,2016-12-17,1433,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","B","B2","FREMONT"
20120000177819,2012-06-08,50,2012-06-08,106,"THEFT-ALL OTHER",NA,"WEST","Q","Q2","QUEEN ANNE"
20130000901243,2013-01-16,0,2013-01-16,1555,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W3","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
2018000016711,2018-01-13,1833,NA,1108,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M",NA,"DOWNTOWN COMMERCIAL"
20180000903184,NA,1740,2018-04-11,1808,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q1","MAGNOLIA"
20160000434752,2016-12-03,800,2016-12-03,1030,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-BODYFORCE","SOUTH","S","S3","RAINIER BEACH"
20170000409388,NA,15,2017-11-04,758,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W3","MORGAN"
20160000107445,2016-03-28,1700,2016-03-28,2131,"CAR PROWL","THEFT-CARPROWL","WEST","M","M3","DOWNTOWN COMMERCIAL"
2009000053704,2009-02-12,2200,2009-02-13,948,"CAR PROWL","THEFT-CARPROWL","SOUTH","S","S3","RAINIER VIEW"
20160000413722,2016-11-15,1900,2016-11-15,1900,"CAR PROWL","THEFT-CARPROWL",NA,"C","C2",NA
NA,2009-09-14,800,2009-09-14,800,"WEAPON","WEAPON-UNLAWFUL USE","SOUTH","R","R1","MID BEACON HILL"
20090000382829,2009-10-31,1515,2009-10-31,1631,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","B","B2","BALLARD SOUTH"
20080000158434,2008-04-26,1100,2008-05-03,925,"CAR PROWL","THEFT-AUTOACC","NORTH",NA,"J1","BALLARD NORTH"
20150000146527,2011-01-01,0,2015-05-05,754,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","UNKNOWN","","","UNKNOWN"
20170000104043,2017-03-24,2143,2017-03-24,2143,"PROSTITUTION","PROSTITUTION PATRONIZING","NORTH","N","N2","BITTERLAKE"
20150000442344,2015-12-22,1614,2015-12-22,1614,"CAR PROWL","THEFT-CARPROWL","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20140000315734,2014-09-21,21,2014-09-21,21,"DUI","DUI-LIQUOR","NORTH","B","B1",NA
20150000905122,2014-07-26,NA,2015-08-11,1448,"CAR PROWL","THEFT-CARPROWL","EAST","C","C1","CAPITOL HILL"
20150000336295,2015-09-25,1830,NA,1915,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","F2",NA
20100000405377,2010-11-21,151,2010-11-21,151,"DUI","DUI-LIQUOR","SOUTHWEST","W","W3","MORGAN"
20170000909229,2017-10-09,2100,2017-10-10,1520,"CAR PROWL","THEFT-CARPROWL","NORTH","N","N1","BITTERLAKE"
2014000015981,2014-01-13,800,2014-01-15,1513,"CAR PROWL","THEFT-CARPROWL","EAST",NA,"E3","FIRST HILL"
20140000177388,2014-06-05,215,2014-06-05,253,NA,NA,"SOUTH","S","S2","BRIGHTON/DUNLAP"
20140000360006,2014-10-26,2230,2014-10-27,1556,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH",NA,"B3",NA
20130000417779,2013-11-13,1600,2013-11-18,1810,"NARCOTIC","NARC-POSSESS-COCAINE",NA,"D","D2","QUEEN ANNE"
20170000270496,2017-07-24,1400,2017-07-24,1620,NA,"THEFT-CARPROWL","SOUTH","S",NA,"RAINIER VIEW"
NA,2015-10-30,2000,2015-11-03,901,"MOTOR VEHICLE THEFT","VEH-THEFT-TRAILER","SOUTHWEST","W","W3","MORGAN"
20170000201041,2017-06-05,1400,2017-06-05,1410,"NARCOTIC","NARC-SELL-HEROIN","NORTH","N","N2","BITTERLAKE"
20160000907291,2016-10-25,100,2016-10-25,839,"CAR PROWL","THEFT-CARPROWL","EAST","E","E1","CAPITOL HILL"
20170000365238,2017-10-01,830,2017-10-01,1350,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B2","FREMONT"
201700005479,2016-12-16,1253,2017-01-05,1253,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","O","O2","GEORGETOWN"
2010000059145,2010-02-21,1152,2010-02-21,1152,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE",NA,"E","E3","CAPITOL HILL"
20080000261142,2008-07-16,1300,2008-07-16,1309,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","WEST","Q","Q3","QUEEN ANNE"
NA,2014-06-28,2000,2014-06-29,341,"CAR PROWL","THEFT-CARPROWL","EAST",NA,"E2","CAPITOL HILL"
20110000902194,2011-06-06,2120,2011-06-10,1530,"THEFT-BUILDING","THEFT-BUILDING","NORTH","U","U3","ROOSEVELT/RAVENNA"
20120000295033,2012-09-02,1749,2012-09-02,1824,NA,"ROBBERY-STREET-BODYFORCE","WEST","K","K2","DOWNTOWN COMMERCIAL"
2010000068832,2010-02-28,2315,2010-03-01,1804,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","Q","Q3","QUEEN ANNE"
20170000901086,2017-02-03,1200,2017-02-06,932,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","L",NA,"LAKECITY"
20140000393360,2014-11-24,1734,2014-11-24,1734,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","NORTH","J","J1","GREENWOOD"
20120000900982,2012-03-07,1905,2012-03-08,830,"CAR PROWL","THEFT-CARPROWL",NA,"K","K1","DOWNTOWN COMMERCIAL"
20130000168730,2013-05-19,1827,2013-05-19,NA,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U",NA,"SANDPOINT"
20090000334902,NA,2238,NA,2238,"SEX OFFENSE-OTHER","SEXOFF-PEEPER","NORTH","N","N2","NORTHGATE"
20110000197263,NA,100,2011-06-20,102,"LIQUOR LAW VIOLATION","LIQUOR LAW VIOLATION","NORTH","L",NA,"LAKECITY"
20160000102407,2016-03-24,NA,2016-03-24,1551,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTH","O","O1","SODO"
20110000167403,2011-05-25,1930,2011-05-26,751,"CAR PROWL",NA,"WEST","D","D1","BELLTOWN"
20150000263629,2015-07-30,1830,2015-07-31,1547,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","D","D1","BELLTOWN"
20100000902292,2010-12-08,NA,2010-12-08,1325,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20130000191923,2013-06-04,2339,2013-06-04,2339,"THEFT-ALL OTHER","THEFT-OTH","EAST","C","C2","MADISON PARK"
20100000900611,2010-08-18,1400,2010-08-18,1630,"THEFT-BUILDING","THEFT-BUILDING","NORTH","J","J3","GREENWOOD"
20170000415882,2017-11-09,NA,NA,1558,NA,"THEFT-BICYCLE","EAST","E","E3","CAPITOL HILL"
20130000102042,2013-03-26,2231,2013-03-26,2231,"TRESPASS","TRESPASS","NORTH","L","L3","LAKECITY"
20090000295341,2009-08-20,1700,NA,1503,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B3","WALLINGFORD"
2008000060208,2008-02-14,1900,2008-02-15,1606,"CAR PROWL","THEFT-CARPROWL",NA,"E","E2","CAPITOL HILL"
20170000468115,2017-12-20,2240,2017-12-20,2240,"THEFT-ALL OTHER","THEFT-OTH","EAST","C","C1","CAPITOL HILL"
20120000313378,2012-09-16,148,2012-09-16,225,"WEAPON","WEAPON-DISCHARGE","SOUTH","S","S3","RAINIER BEACH"
20080000271353,2008-07-23,NA,2008-07-23,1954,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","SOUTH","R",NA,NA
20180000266839,2018-07-19,1900,2018-07-19,2302,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","U2","UNIVERSITY"
20080000187766,2008-05-25,157,2008-05-25,157,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","F2","SOUTH DELRIDGE"
20150000153640,2015-05-10,1824,2015-05-10,2131,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON","NORTH","N","N2","NORTHGATE"
20180000143770,2018-04-23,830,2018-04-24,800,"CAR PROWL","THEFT-CARPROWL","WEST","D",NA,"BELLTOWN"
2015000077,2014-12-31,1645,2015-01-01,53,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","W","W2","ALASKA JUNCTION"
20160000908541,2016-12-03,2300,2016-12-04,1229,"CAR PROWL","THEFT-CARPROWL","SOUTH","S","S3","RAINIER VIEW"
20180000330460,2018-09-02,200,2018-09-04,NA,"THEFT-BUILDING",NA,"NORTH","L","L1","NORTHGATE"
NA,2012-06-07,1400,2012-06-08,1454,"THEFT-BUILDING","THEFT-BUILDING","NORTH","N","N3","GREENWOOD"
2014000047838,NA,1200,2014-02-13,1356,NA,"THEFT-LICENSE PLATE","SOUTH","R","R3","HILLMAN CITY"
20140000349068,2014-10-18,1803,2014-10-18,1803,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH",NA,"N1","BITTERLAKE"
20090000325853,2009-09-14,2011,2009-09-14,2011,"THEFT-BICYCLE","THEFT-BICYCLE","SOUTH","S","S1",NA
20100000333417,NA,1425,2010-09-23,1443,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K1","DOWNTOWN COMMERCIAL"
20080000472091,2008-12-19,NA,2008-12-20,1547,"CAR PROWL","THEFT-LICENSE PLATE","NORTH","J","J2",NA
20130000158920,2013-05-10,1200,2013-05-11,1746,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","U1","UNIVERSITY"
20120000148929,2012-05-14,2056,2012-05-14,2056,"DUI","DUI-LIQUOR","WEST","D","D1","BELLTOWN"
20140000906428,2014-08-05,2000,2014-08-08,955,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J3","ROOSEVELT/RAVENNA"
20180000288556,2018-07-29,1500,2018-08-04,1245,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","L","L2",NA
20140000191213,2014-06-15,1900,2014-06-15,2040,"CAR PROWL","THEFT-CARPROWL","WEST","D","D1","BELLTOWN"
2017000053926,NA,800,2017-02-13,1432,"THEFT-BUILDING","THEFT-BUILDING","SOUTHWEST","W","W3","MORGAN"
20090000210773,2009-06-18,1248,2009-06-18,1505,"NARCOTIC","NARC-POSSESS-MARIJU","SOUTH","S","S3","RAINIER BEACH"
20130000212002,2013-06-18,1602,2013-06-18,NA,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","S3","RAINIER VIEW"
20180000230363,2018-06-24,512,2018-06-24,616,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES",NA,"B","B1","BALLARD SOUTH"
20110000289984,2011-09-02,1830,2011-09-02,2204,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","Q","Q2","QUEEN ANNE"
20140000299720,2014-09-07,NA,2014-09-07,2308,"CAR PROWL","THEFT-CARPROWL","WEST","M","M1","DOWNTOWN COMMERCIAL"
20180000908704,2018-09-18,NA,2018-09-18,1617,"CAR PROWL",NA,"NORTH",NA,"J1","BALLARD NORTH"
20160000144867,2016-04-26,2059,2016-04-26,2059,"THEFT-ALL OTHER","THEFT-OTH","NORTH","N","N2","BITTERLAKE"
2018000075168,2018-02-19,NA,2018-03-01,1857,NA,"THEFT-LICENSE PLATE","EAST","C","C2","MADISON PARK"
20080000196931,2008-05-30,1730,2008-05-31,2306,"THEFT-ALL OTHER","THEFT-OTH","WEST","K","K2","PIONEER SQUARE"
20130000281540,2013-08-06,NA,2013-08-06,1022,"AGGRAVATED ASSAULT","ASSLT-AGG-POLICE-WEAPON","SOUTHWEST","W","W1","ALKI"
20120000904089,2012-08-05,1800,2012-09-13,2332,"CAR PROWL","THEFT-AUTOACC","SOUTHWEST","W","W3","FAUNTLEROY SW"
NA,2008-01-14,900,2008-01-14,1440,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","S","S2","BRIGHTON/DUNLAP"
20140000161991,2014-05-23,2028,2014-05-23,2028,"CAR PROWL","THEFT-CARPROWL","SOUTH","O","O1","SODO"
20160000209384,2016-06-12,1500,2016-06-12,NA,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","S","S1","SOUTH BEACON HILL"
20080000190994,2008-05-27,1632,2008-05-27,1632,"DUI","DUI-LIQUOR","EAST","C","C1",NA
20090000402914,2009-11-18,1800,2009-11-18,2149,"CAR PROWL","THEFT-CARPROWL","SOUTH","S","S1","NEW HOLLY"
20170000417483,2017-11-09,2330,2017-11-10,NA,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","EAST","E",NA,"FIRST HILL"
2018000023024,2018-01-19,1311,2018-01-19,NA,"TRESPASS","TRESPASS","NORTH","U","U2","UNIVERSITY"
2011000055813,2011-02-16,900,2011-02-16,1258,"THEFT-BUILDING",NA,"NORTH","N","N3","NORTHGATE"
20120000103065,2012-04-05,1401,2012-04-05,1715,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","W","W3","FAUNTLEROY SW"
20080000251332,2008-07-09,1320,2008-07-09,1352,"THEFT-BICYCLE",NA,"EAST","C","C1","CAPITOL HILL"
20170000907261,2017-08-13,1730,2017-08-14,1023,"CAR PROWL","THEFT-CARPROWL","WEST","M","M2","DOWNTOWN COMMERCIAL"
NA,2013-09-18,1900,2013-09-19,738,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R3","COLUMBIA CITY"
20100000212082,2010-06-21,2230,2010-06-22,1905,"CAR PROWL","THEFT-CARPROWL","EAST","E","E3","FIRST HILL"
20180000902173,2018-03-08,NA,2018-03-09,940,"CAR PROWL","THEFT-CARPROWL","NORTH",NA,"B1","BALLARD SOUTH"
20110000900197,2011-01-15,1500,2011-01-16,2038,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q3","SLU/CASCADE"
20100000318106,2010-09-10,2310,NA,2322,"TRESPASS",NA,"NORTH","J",NA,"BALLARD NORTH"
20130000445845,2013-11-24,2200,2013-12-13,1334,NA,"ROBBERY-STREET-BODYFORCE","WEST",NA,"M3","DOWNTOWN COMMERCIAL"
20160000129870,2016-04-14,1715,2016-04-15,1428,"THEFT-BUILDING","THEFT-BUILDING","WEST","D","D1","SLU/CASCADE"
20180000181868,2018-05-20,1700,2018-05-21,747,"CAR PROWL","THEFT-CARPROWL","WEST","M","M1","DOWNTOWN COMMERCIAL"
20140000909903,NA,715,2014-12-23,735,"CAR PROWL","THEFT-CARPROWL","WEST","M","M3","DOWNTOWN COMMERCIAL"
20160000900499,2016-01-20,NA,2016-01-21,21,"CAR PROWL","THEFT-CARPROWL","NORTH","L","L2",NA
201700005283,2017-01-03,2200,2017-01-05,NA,NA,NA,"WEST","Q","Q3","QUEEN ANNE"
2013000011440,2013-01-10,1200,2013-01-10,1713,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","O","O2","GEORGETOWN"
20100000391555,2010-11-08,530,2010-11-09,NA,"THEFT-ALL OTHER","THEFT-OTH","EAST","G","G2","FIRST HILL"
20160000194444,2016-06-02,NA,2016-06-02,1224,NA,"THEFT-OTH","NORTH","U","U1","ROOSEVELT/RAVENNA"
NA,2012-03-07,315,2012-03-07,735,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST","F","F3","SOUTH PARK"
20180000284857,2018-08-01,1910,2018-08-01,1928,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTH","R","R2","MOUNT BAKER"
NA,2017-06-16,1813,2017-06-16,1813,"THEFT-ALL OTHER","THEFT-MAIL",NA,"G","G2","CENTRAL AREA/SQUIRE PARK"
20180000222534,2018-06-18,2322,2018-06-18,NA,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","E1","CAPITOL HILL"
20150000615,2015-01-01,NA,2015-01-01,1650,"CAR PROWL","THEFT-CARPROWL","WEST","D","D2","SLU/CASCADE"
2014000073496,2014-03-05,2100,2014-03-09,NA,"MOTOR VEHICLE THEFT",NA,"NORTH","L","L2","NORTHGATE"
20080000316765,2008-08-22,1900,2008-08-25,722,"CAR PROWL","THEFT-CARPROWL","NORTH","L","L3","LAKECITY"
20170000303817,2017-08-17,300,2017-08-17,701,"THEFT-BUILDING","THEFT-BUILDING","NORTH","B","B3","WALLINGFORD"
20160000314731,2016-08-30,1900,2016-08-30,1900,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M1","DOWNTOWN COMMERCIAL"
201300008127,2013-01-05,0,2013-01-07,2239,"CAR PROWL","THEFT-LICENSE PLATE","NORTH","N","N3",NA
20140000282989,2014-08-22,2200,2014-08-25,738,"CAR PROWL","THEFT-CARPROWL","EAST","C","C3","MADISON PARK"
2018000013969,2018-01-11,2330,2018-01-12,832,NA,"VEH-THEFT-AUTO","SOUTH","R","R3","HILLMAN CITY"
20100000258358,2010-07-26,2209,2010-07-26,NA,"NARCOTIC","NARC-POSSESS-COCAINE","WEST","K","K3",NA
20080000131844,2008-04-12,NA,2008-04-12,2136,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","S","S1","MID BEACON HILL"
20130000284769,2013-08-07,NA,2013-08-08,1619,NA,"THEFT-CARPROWL","NORTH","N","N3","NORTHGATE"
NA,2014-03-12,0,2014-03-13,844,"CAR PROWL","THEFT-CARPROWL","EAST","C",NA,NA
20160000903106,2016-04-27,1725,2016-04-28,934,"CAR PROWL","THEFT-CARPROWL",NA,"N","N2","NORTHGATE"
20140000249113,2014-07-29,700,2014-07-29,1801,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES",NA,"F","F2","HIGHLAND PARK"
20160000902609,2016-03-22,240,2016-03-28,1047,"CAR PROWL","THEFT-CARPROWL","EAST","C","C2","MONTLAKE/PORTAGE BAY"
20130000321491,2013-09-04,700,2013-09-04,1719,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES",NA,"N","N2","NORTHGATE"
20100000262861,2010-07-30,330,2010-07-30,908,"CAR PROWL","THEFT-CARPROWL","WEST","D","D3","SLU/CASCADE"
20150000404259,2015-11-01,1227,2015-11-19,1227,"CAR PROWL","THEFT-LICENSE PLATE",NA,"Q","Q2","QUEEN ANNE"
NA,NA,1700,2016-12-05,1051,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","S","S1",NA
20170000314567,2017-08-20,1300,2017-08-25,857,"THEFT-BUILDING","THEFT-BUILDING","SOUTHWEST","W","W2","ALASKA JUNCTION"
2013000016444,2013-01-10,200,2013-01-15,541,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","WEST","D","D2","SLU/CASCADE"
20110000100174,2011-02-28,1942,2011-03-28,1942,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","U","U1","ROOSEVELT/RAVENNA"
2011000078503,2011-03-08,1845,2011-03-09,NA,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","Q","Q3","QUEEN ANNE"
20150000226105,2015-06-24,1,2015-07-03,1645,"CAR PROWL","THEFT-LICENSE PLATE",NA,"N","N1","BITTERLAKE"
20150000297873,2015-08-26,727,2015-08-26,756,"THEFT-SHOPLIFT","THEFT-SHOPLIFT",NA,"M","M1","DOWNTOWN COMMERCIAL"
20130000396868,2013-10-31,2230,2013-11-01,1659,"CAR PROWL","THEFT-AUTO PARTS","EAST","C","C2","CENTRAL AREA/SQUIRE PARK"
20110000244352,2011-07-27,2212,2011-07-27,NA,"FAMILY OFFENSE-NONVIOLENT","CHILD-ENDANGERMENT","NORTH","N","N2","BITTERLAKE"
20080000298683,2008-08-09,1500,2008-08-11,2147,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","SOUTH","S","S3","RAINIER VIEW"
NA,2010-11-21,1718,2010-11-21,1810,"NARCOTIC","NARC-POSSESS-MARIJU","SOUTH","R","R1","MID BEACON HILL"
20110000100091,2011-03-28,NA,2011-03-28,2015,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","UNKNOWN","","","UNKNOWN"
20090000280051,2009-08-07,1200,2009-08-09,1122,"CAR PROWL","THEFT-CARPROWL","EAST","C","C1","CAPITOL HILL"
20120000322222,2012-09-22,1210,2012-09-22,1210,NA,"TRESPASS","NORTH",NA,"U2","UNIVERSITY"
20150000196918,2015-06-12,1612,2015-06-12,NA,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","L","L1","LAKECITY"
20120000172091,2012-06-01,1700,2012-06-03,817,"CAR PROWL","THEFT-LICENSE PLATE",NA,"B","B3","WALLINGFORD"
20150000219770,2015-06-29,1121,2015-06-29,1121,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","N","N2","NORTHGATE"
20130000385820,2013-10-23,NA,2013-10-24,442,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST","F","F1","HIGH POINT"
2016000013154,2016-01-12,830,2016-01-12,1032,NA,"ASSLT-AGG-DV-WEAPON","EAST","G","G2","JUDKINS PARK/NORTH BEACON HILL"
20120000391652,2012-11-15,800,2012-11-15,923,"BURGLARY-RESIDENTIAL",NA,"EAST","E","E1","CAPITOL HILL"
20100000123585,2010-04-16,1255,2010-04-16,1315,"THEFT-ALL OTHER","THEFT-OTH","WEST","M","M2","SLU/CASCADE"
201800003170,2018-01-03,1604,2018-01-03,1604,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","SOUTH","R","R1","NORTH BEACON HILL"
20120000347338,2012-10-08,1200,2012-10-10,1741,"THEFT-ALL OTHER","THEFT-OTH",NA,"R","R3","COLUMBIA CITY"
NA,2014-08-24,1500,2014-08-24,1501,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U",NA,"UNIVERSITY"
20170000413821,2017-11-07,2022,2017-11-07,2022,"TRESPASS","TRESPASS","WEST","D","D3","SLU/CASCADE"
20120000412930,2012-12-03,1400,2012-12-03,1549,"CAR PROWL","THEFT-CARPROWL","WEST","K","K1","DOWNTOWN COMMERCIAL"
20120000185320,2012-06-14,352,2012-06-14,352,"PROSTITUTION","PROSTITUTION","NORTH","N","N3","GREENWOOD"
20170000166828,2017-05-12,1100,2017-05-12,1134,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","EAST",NA,"E3","FIRST HILL"
20130000289544,2013-08-12,257,2013-08-12,257,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","R","R2","NORTH BEACON HILL"
20130000340718,2013-09-18,2047,2013-09-18,2047,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20130000905622,2012-06-20,1945,2013-03-20,1226,"THEFT-ALL OTHER","THEFT-OTH","WEST","Q","Q3","QUEEN ANNE"
2011000045212,2011-02-07,830,2011-02-07,1532,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","EAST",NA,"C3","CENTRAL AREA/SQUIRE PARK"
20120000385957,NA,2000,2012-11-10,930,"CAR PROWL","THEFT-CARPROWL","WEST","D",NA,"BELLTOWN"
20170000407997,2017-11-02,2300,NA,214,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U2","UNIVERSITY"
20140000422871,2014-12-22,2323,2014-12-22,2323,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","S",NA,NA
20130000393509,2013-10-29,2100,2013-10-30,345,"MOTOR VEHICLE THEFT",NA,"NORTH","L","L1","LAKECITY"
20090000269292,NA,130,2009-08-01,823,"CAR PROWL","THEFT-CARPROWL","NORTH","N","N3","NORTHGATE"
20090000143982,2009-04-28,2045,2009-04-28,2207,NA,"CHILD-ABANDON","EAST","G","G1","FIRST HILL"
2015000059637,2015-02-21,1215,2015-02-21,1845,"CAR PROWL","THEFT-CARPROWL","WEST","D","D1","BELLTOWN"
20150000906689,2015-10-15,1900,2015-10-15,2205,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W2","ALASKA JUNCTION"
20080000112464,2008-03-28,226,2008-03-28,NA,"WEAPON","WEAPON-DISCHARGE","WEST","Q","Q3","SLU/CASCADE"
20130000188311,2013-06-01,1700,2013-06-02,1507,"THEFT-ALL OTHER","THEFT-OTH","WEST","M","M3",NA
20100000359908,2010-10-14,1540,2010-10-14,1540,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","U","U1","UNIVERSITY"
20110000114860,2011-04-10,1330,2011-04-10,2219,NA,"VEH-THEFT-AUTO",NA,"R","R2","CLAREMONT/RAINIER VISTA"
20100000252985,NA,2219,2010-07-22,2219,"NARCOTIC","NARC-POSSESS-MARIJU","NORTH","U","U2","UNIVERSITY"
20140000148656,NA,2230,2014-05-13,1431,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","R1","NORTH BEACON HILL"
20160000393264,2016-10-30,NA,2016-10-30,1703,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J2","GREENWOOD"
20160000136475,2016-04-20,1442,2016-04-20,1442,"CAR PROWL","THEFT-CARPROWL",NA,"J","J1","BALLARD NORTH"
20090000111735,2009-04-02,2230,NA,620,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST",NA,"W2","ALASKA JUNCTION"
NA,2014-11-13,2244,2014-11-13,2244,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","WEST","M","M3","DOWNTOWN COMMERCIAL"
20150000908382,NA,100,2015-12-14,2155,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B2","FREMONT"
20150000153607,2015-05-09,2200,2015-05-10,1743,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","R","R1","NORTH BEACON HILL"
20170000907084,2017-08-08,1400,2017-08-08,2136,"THEFT-ALL OTHER","THEFT-OTH","NORTH","N","N3","NORTHGATE"
